POOL_ID	SRA_ID	SRA_DIR
SAMN25948878	SRR18029473	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029473.sra
SAMN25948879	SRR18029474	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029474.sra
SAMN25948879	SRR18029475	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029475.sra
SAMN25948879	SRR18029476	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029476.sra
SAMN25948879	SRR18029477	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029477.sra
SAMN25948879	SRR18029478	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029478.sra
SAMN25948879	SRR18029479	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029479.sra
SAMN25948879	SRR18029480	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029480.sra
SAMN25948879	SRR18029481	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029481.sra
SAMN25948879	SRR18029482	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029482.sra
SAMN25948879	SRR18029483	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029483.sra
SAMN25948879	SRR18029484	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029484.sra
SAMN25948879	SRR18029485	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029485.sra
SAMN25948879	SRR18029486	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029486.sra
SAMN25948879	SRR18029487	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029487.sra
SAMN25948879	SRR18029488	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029488.sra
SAMN25948879	SRR18029489	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029489.sra
SAMN25948879	SRR18029490	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029490.sra
SAMN25948879	SRR18029491	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029491.sra
SAMN25948879	SRR18029492	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029492.sra
SAMN25948879	SRR18029493	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029493.sra
SAMN25948880	SRR18029494	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029494.sra
SAMN25948880	SRR18029495	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029495.sra
SAMN25948880	SRR18029496	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029496.sra
SAMN25948880	SRR18029497	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029497.sra
SAMN25948880	SRR18029498	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029498.sra
SAMN25948880	SRR18029499	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029499.sra
SAMN25948880	SRR18029500	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029500.sra
SAMN25948880	SRR18029501	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029501.sra
SAMN25948880	SRR18029502	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029502.sra
SAMN25948880	SRR18029503	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029503.sra
SAMN25948880	SRR18029504	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029504.sra
SAMN25948880	SRR18029505	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029505.sra
SAMN25948880	SRR18029506	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029506.sra
SAMN25948880	SRR18029507	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029507.sra
SAMN25948880	SRR18029508	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029508.sra
SAMN25948880	SRR18029509	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029509.sra
SAMN25948880	SRR18029510	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029510.sra
SAMN25948880	SRR18029511	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029511.sra
SAMN25948880	SRR18029512	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029512.sra
SAMN25948880	SRR18029513	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029513.sra
SAMN25948881	SRR18029514	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029514.sra
SAMN25948881	SRR18029515	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029515.sra
SAMN25948881	SRR18029516	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029516.sra
SAMN25948881	SRR18029517	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029517.sra
SAMN25948881	SRR18029518	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029518.sra
SAMN25948881	SRR18029519	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029519.sra
SAMN25948881	SRR18029520	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029520.sra
SAMN25948881	SRR18029521	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029521.sra
SAMN25948881	SRR18029522	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029522.sra
SAMN25948881	SRR18029523	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029523.sra
SAMN25948881	SRR18029524	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029524.sra
SAMN25948881	SRR18029525	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029525.sra
SAMN25948881	SRR18029526	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029526.sra
SAMN25948881	SRR18029527	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029527.sra
SAMN25948881	SRR18029528	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029528.sra
SAMN25948881	SRR18029529	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029529.sra
SAMN25948881	SRR18029530	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029530.sra
SAMN25948881	SRR18029531	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029531.sra
SAMN25948881	SRR18029532	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029532.sra
SAMN25948881	SRR18029533	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029533.sra
SAMN25948882	SRR18029534	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029534.sra
SAMN25948882	SRR18029535	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029535.sra
SAMN25948882	SRR18029536	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029536.sra
SAMN25948882	SRR18029537	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029537.sra
SAMN25948882	SRR18029538	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029538.sra
SAMN25948882	SRR18029539	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029539.sra
SAMN25948882	SRR18029540	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029540.sra
SAMN25948882	SRR18029541	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029541.sra
SAMN25948882	SRR18029542	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029542.sra
SAMN25948882	SRR18029543	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029543.sra
SAMN25948882	SRR18029544	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029544.sra
SAMN25948882	SRR18029545	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029545.sra
SAMN25948882	SRR18029546	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029546.sra
SAMN25948882	SRR18029547	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029547.sra
SAMN25948882	SRR18029548	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029548.sra
SAMN25948882	SRR18029549	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029549.sra
SAMN25948882	SRR18029550	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029550.sra
SAMN25948882	SRR18029551	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029551.sra
SAMN25948882	SRR18029552	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029552.sra
SAMN25948882	SRR18029553	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029553.sra
SAMN25948883	SRR18029554	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029554.sra
SAMN25948883	SRR18029555	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029555.sra
SAMN25948883	SRR18029556	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029556.sra
SAMN25948883	SRR18029557	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029557.sra
SAMN25948883	SRR18029558	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029558.sra
SAMN25948883	SRR18029559	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029559.sra
SAMN25948883	SRR18029560	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029560.sra
SAMN25948883	SRR18029561	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029561.sra
SAMN25948883	SRR18029562	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029562.sra
SAMN25948883	SRR18029563	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029563.sra
SAMN25948883	SRR18029564	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029564.sra
SAMN25948883	SRR18029565	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029565.sra
SAMN25948883	SRR18029566	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029566.sra
SAMN25948883	SRR18029567	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029567.sra
SAMN25948883	SRR18029568	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029568.sra
SAMN25948883	SRR18029569	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029569.sra
SAMN25948883	SRR18029570	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029570.sra
SAMN25948883	SRR18029571	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029571.sra
SAMN25948883	SRR18029572	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029572.sra
SAMN25948883	SRR18029573	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029573.sra
SAMN25948884	SRR18029574	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029574.sra
SAMN25948884	SRR18029575	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029575.sra
SAMN25948884	SRR18029576	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029576.sra
SAMN25948884	SRR18029577	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029577.sra
SAMN25948884	SRR18029578	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029578.sra
SAMN25948884	SRR18029579	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029579.sra
SAMN25948884	SRR18029580	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029580.sra
SAMN25948884	SRR18029581	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029581.sra
SAMN25948884	SRR18029582	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029582.sra
SAMN25948884	SRR18029583	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029583.sra
SAMN25948884	SRR18029584	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029584.sra
SAMN25948884	SRR18029585	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029585.sra
SAMN25948884	SRR18029586	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029586.sra
SAMN25948884	SRR18029587	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029587.sra
SAMN25948884	SRR18029588	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029588.sra
SAMN25948884	SRR18029589	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029589.sra
SAMN25948884	SRR18029590	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029590.sra
SAMN25948884	SRR18029591	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029591.sra
SAMN25948884	SRR18029592	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029592.sra
SAMN25948884	SRR18029593	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029593.sra
SAMN25948885	SRR18029594	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029594.sra
SAMN25948885	SRR18029595	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029595.sra
SAMN25948885	SRR18029596	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029596.sra
SAMN25948885	SRR18029597	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029597.sra
SAMN25948920	SRR18029598	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029598.sra
SAMN25948920	SRR18029599	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029599.sra
SAMN25948920	SRR18029600	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029600.sra
SAMN25948920	SRR18029601	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029601.sra
SAMN25948920	SRR18029602	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029602.sra
SAMN25948920	SRR18029603	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029603.sra
SAMN25948920	SRR18029604	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029604.sra
SAMN25948920	SRR18029605	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029605.sra
SAMN25948920	SRR18029606	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029606.sra
SAMN25948920	SRR18029607	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029607.sra
SAMN25948920	SRR18029608	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029608.sra
SAMN25948920	SRR18029609	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029609.sra
SAMN25948920	SRR18029610	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029610.sra
SAMN25948920	SRR18029611	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029611.sra
SAMN25948920	SRR18029612	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029612.sra
SAMN25948920	SRR18029613	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029613.sra
SAMN25948920	SRR18029614	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029614.sra
SAMN25948920	SRR18029615	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029615.sra
SAMN25948920	SRR18029616	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029616.sra
SAMN25948920	SRR18029617	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029617.sra
SAMN25948921	SRR18029618	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029618.sra
SAMN25948921	SRR18029619	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029619.sra
SAMN25948921	SRR18029620	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029620.sra
SAMN25948921	SRR18029621	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029621.sra
SAMN25948921	SRR18029622	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029622.sra
SAMN25948921	SRR18029623	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029623.sra
SAMN25948921	SRR18029624	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029624.sra
SAMN25948921	SRR18029625	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029625.sra
SAMN25948921	SRR18029626	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029626.sra
SAMN25948921	SRR18029627	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029627.sra
SAMN25948921	SRR18029628	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029628.sra
SAMN25948921	SRR18029629	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029629.sra
SAMN25948921	SRR18029630	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029630.sra
SAMN25948921	SRR18029631	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029631.sra
SAMN25948921	SRR18029632	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029632.sra
SAMN25948921	SRR18029633	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029633.sra
SAMN25948921	SRR18029634	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029634.sra
SAMN25948921	SRR18029635	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029635.sra
SAMN25948921	SRR18029636	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029636.sra
SAMN25948921	SRR18029637	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029637.sra
SAMN25948922	SRR18029638	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029638.sra
SAMN25948922	SRR18029639	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029639.sra
SAMN25948922	SRR18029640	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029640.sra
SAMN25948922	SRR18029641	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029641.sra
SAMN25948922	SRR18029642	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029642.sra
SAMN25948922	SRR18029643	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029643.sra
SAMN25948922	SRR18029644	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029644.sra
SAMN25948922	SRR18029645	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029645.sra
SAMN25948922	SRR18029646	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029646.sra
SAMN25948922	SRR18029647	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029647.sra
SAMN25948922	SRR18029648	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029648.sra
SAMN25948922	SRR18029649	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029649.sra
SAMN25948922	SRR18029650	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029650.sra
SAMN25948922	SRR18029651	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029651.sra
SAMN25948922	SRR18029652	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029652.sra
SAMN25948922	SRR18029653	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029653.sra
SAMN25948895	SRR18029654	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029654.sra
SAMN25948895	SRR18029655	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029655.sra
SAMN25948895	SRR18029656	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029656.sra
SAMN25948895	SRR18029657	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029657.sra
SAMN25948895	SRR18029658	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029658.sra
SAMN25948895	SRR18029659	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029659.sra
SAMN25948895	SRR18029660	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029660.sra
SAMN25948895	SRR18029661	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029661.sra
SAMN25948895	SRR18029662	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029662.sra
SAMN25948895	SRR18029663	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029663.sra
SAMN25948895	SRR18029664	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029664.sra
SAMN25948895	SRR18029665	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029665.sra
SAMN25948895	SRR18029666	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029666.sra
SAMN25948895	SRR18029667	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029667.sra
SAMN25948895	SRR18029668	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029668.sra
SAMN25948895	SRR18029669	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029669.sra
SAMN25948896	SRR18029670	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029670.sra
SAMN25948896	SRR18029671	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029671.sra
SAMN25948896	SRR18029672	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029672.sra
SAMN25948896	SRR18029673	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029673.sra
SAMN25948896	SRR18029674	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029674.sra
SAMN25948896	SRR18029675	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029675.sra
SAMN25948896	SRR18029676	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029676.sra
SAMN25948896	SRR18029677	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029677.sra
SAMN25948896	SRR18029678	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029678.sra
SAMN25948896	SRR18029679	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029679.sra
SAMN25948896	SRR18029680	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029680.sra
SAMN25948896	SRR18029681	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029681.sra
SAMN25948896	SRR18029682	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029682.sra
SAMN25948896	SRR18029683	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029683.sra
SAMN25948896	SRR18029684	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029684.sra
SAMN25948896	SRR18029685	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029685.sra
SAMN25948896	SRR18029686	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029686.sra
SAMN25948896	SRR18029687	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029687.sra
SAMN25948896	SRR18029688	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029688.sra
SAMN25948896	SRR18029689	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029689.sra
SAMN25948897	SRR18029690	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029690.sra
SAMN25948897	SRR18029691	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029691.sra
SAMN25948897	SRR18029692	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029692.sra
SAMN25948897	SRR18029693	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029693.sra
SAMN25948897	SRR18029694	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029694.sra
SAMN25948897	SRR18029695	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029695.sra
SAMN25948897	SRR18029696	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029696.sra
SAMN25948897	SRR18029697	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029697.sra
SAMN25948897	SRR18029698	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029698.sra
SAMN25948897	SRR18029699	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029699.sra
SAMN25948897	SRR18029700	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029700.sra
SAMN25948897	SRR18029701	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029701.sra
SAMN25948897	SRR18029702	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029702.sra
SAMN25948897	SRR18029703	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029703.sra
SAMN25948897	SRR18029704	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029704.sra
SAMN25948897	SRR18029705	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029705.sra
SAMN25948897	SRR18029706	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029706.sra
SAMN25948897	SRR18029707	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029707.sra
SAMN25948897	SRR18029708	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029708.sra
SAMN25948897	SRR18029709	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029709.sra
SAMN25948898	SRR18029710	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029710.sra
SAMN25948898	SRR18029711	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029711.sra
SAMN25948898	SRR18029712	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029712.sra
SAMN25948898	SRR18029713	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029713.sra
SAMN25948898	SRR18029714	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029714.sra
SAMN25948898	SRR18029715	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029715.sra
SAMN25948898	SRR18029716	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029716.sra
SAMN25948898	SRR18029717	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029717.sra
SAMN25948898	SRR18029718	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029718.sra
SAMN25948898	SRR18029719	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029719.sra
SAMN25948898	SRR18029720	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029720.sra
SAMN25948898	SRR18029721	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029721.sra
SAMN25948898	SRR18029722	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029722.sra
SAMN25948898	SRR18029723	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029723.sra
SAMN25948898	SRR18029724	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029724.sra
SAMN25948898	SRR18029725	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029725.sra
SAMN25948898	SRR18029726	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029726.sra
SAMN25948898	SRR18029727	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029727.sra
SAMN25948898	SRR18029728	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029728.sra
SAMN25948898	SRR18029729	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029729.sra
SAMN25948899	SRR18029730	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029730.sra
SAMN25948899	SRR18029731	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029731.sra
SAMN25948899	SRR18029732	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029732.sra
SAMN25948899	SRR18029733	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029733.sra
SAMN25948899	SRR18029734	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029734.sra
SAMN25948899	SRR18029735	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029735.sra
SAMN25948899	SRR18029736	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029736.sra
SAMN25948899	SRR18029737	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029737.sra
SAMN25948899	SRR18029738	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029738.sra
SAMN25948899	SRR18029739	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029739.sra
SAMN25948899	SRR18029740	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029740.sra
SAMN25948899	SRR18029741	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029741.sra
SAMN25948899	SRR18029742	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029742.sra
SAMN25948899	SRR18029743	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029743.sra
SAMN25948899	SRR18029744	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029744.sra
SAMN25948899	SRR18029745	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029745.sra
SAMN25948899	SRR18029746	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029746.sra
